,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,segment_id,SessionID,topic_id,query,QueryOrder,segment_starttime,session_end_time,ClickCount,RelDocCount,KeyDocCount,TotalContent,AveClickRank,ClickDepth,Clicks@3,Clicks@5,Clicks@5+,segment_endtime,isSessionEnd,QueryDwellTime,SERPtime,AvgContent,click_precision,time_to_first_last_click,QueryLength,RR,time_first_click,ratio_first_click,AvgRelScore,irrelevant_docs_30num,last_query,NewTerm,QuerySim,dcg3,dcg5,dcg10,nDCG@3,nDCG@5,nDCG@10,Precision@3,Precision@5,Precision@10,QueryLength_peak,QueryLength_ave,QueryLength_end,QueryDwellTime_peak,QueryDwellTime_ave,QueryDwellTime_end,NewTerm_peak,NewTerm_ave,NewTerm_end,QuerySim_peak,QuerySim_ave,QuerySim_end,ClickCount_peak,ClickCount_ave,ClickCount_end,KeyDocCount_peak,KeyDocCount_ave,KeyDocCount_end,RelDocCount_peak,RelDocCount_ave,RelDocCount_end,AvgContent_peak,AvgContent_ave,AvgContent_end,TotalContent_peak,TotalContent_ave,TotalContent_end,AveClickRank_peak,AveClickRank_ave,AveClickRank_end,ClickDepth_peak,ClickDepth_ave,ClickDepth_end,SERPtime_peak,SERPtime_ave,SERPtime_end,RR_peak,RR_ave,RR_end,Clicks@3_peak,Clicks@3_ave,Clicks@3_end,Clicks@5_peak,Clicks@5_ave,Clicks@5_end,Clicks@5+_peak,Clicks@5+_ave,Clicks@5+_end,nDCG@3_peak,nDCG@3_ave,nDCG@3_end,nDCG@5_peak,nDCG@5_ave,nDCG@5_end,nDCG@10_peak,nDCG@10_ave,nDCG@10_end,Precision@3_peak,Precision@3_ave,Precision@3_end,Precision@5_peak,Precision@5_ave,Precision@5_end,Precision@10_peak,Precision@10_ave,Precision@10_end,AvgRelScore_peak,AvgRelScore_ave,AvgRelScore_end,delta_QueryDwellTime,delta_AvgRelScore,delta_Clicks@5,delta_ClickDepth,QueryLength_reference1,QueryDwellTime_reference1,NewTerm_reference1,QuerySim_reference1,ClickCount_reference1,KeyDocCount_reference1,RelDocCount_reference1,AvgContent_reference1,TotalContent_reference1,AveClickRank_reference1,ClickDepth_reference1,SERPtime_reference1,RR_reference1,Clicks@3_reference1,Clicks@5_reference1,Clicks@5+_reference1,nDCG@3_reference1,nDCG@5_reference1,nDCG@10_reference1,Precision@3_reference1,Precision@5_reference1,Precision@10_reference1,AvgRelScore_reference1,QueryLength_reference2,QueryDwellTime_reference2,NewTerm_reference2,QuerySim_reference2,ClickCount_reference2,KeyDocCount_reference2,RelDocCount_reference2,AvgContent_reference2,TotalContent_reference2,AveClickRank_reference2,ClickDepth_reference2,SERPtime_reference2,RR_reference2,Clicks@3_reference2,Clicks@5_reference2,Clicks@5+_reference2,nDCG@3_reference2,nDCG@5_reference2,nDCG@10_reference2,Precision@3_reference2,Precision@5_reference2,Precision@10_reference2,AvgRelScore_reference2,QueryLength_reference3,QueryDwellTime_reference3,NewTerm_reference3,QuerySim_reference3,ClickCount_reference3,KeyDocCount_reference3,RelDocCount_reference3,AvgContent_reference3,TotalContent_reference3,AveClickRank_reference3,ClickDepth_reference3,SERPtime_reference3,RR_reference3,Clicks@3_reference3,Clicks@5_reference3,Clicks@5+_reference3,nDCG@3_reference3,nDCG@5_reference3,nDCG@10_reference3,Precision@3_reference3,Precision@5_reference3,Precision@10_reference3,AvgRelScore_reference3,QueryLength_reference4,QueryDwellTime_reference4,NewTerm_reference4,QuerySim_reference4,ClickCount_reference4,KeyDocCount_reference4,RelDocCount_reference4,AvgContent_reference4,TotalContent_reference4,AveClickRank_reference4,ClickDepth_reference4,SERPtime_reference4,RR_reference4,Clicks@3_reference4,Clicks@5_reference4,Clicks@5+_reference4,nDCG@3_reference4,nDCG@5_reference4,nDCG@10_reference4,Precision@3_reference4,Precision@5_reference4,Precision@10_reference4,AvgRelScore_reference4,QueryLength_reference5,QueryDwellTime_reference5,NewTerm_reference5,QuerySim_reference5,ClickCount_reference5,KeyDocCount_reference5,RelDocCount_reference5,AvgContent_reference5,TotalContent_reference5,AveClickRank_reference5,ClickDepth_reference5,SERPtime_reference5,RR_reference5,Clicks@3_reference5,Clicks@5_reference5,Clicks@5+_reference5,nDCG@3_reference5,nDCG@5_reference5,nDCG@10_reference5,Precision@3_reference5,Precision@5_reference5,Precision@10_reference5,AvgRelScore_reference5
60,60,60,60,61,18,16,"location ""JP Morgan Chase"" + center",5,226.20023500000002,477.52064800000005,1,0,0,33.89563400000004,3.0,3.0,1.0,1.0,0.0,299.332015,0,73.13178000000002,39.23614599999999,33.89563400000004,0.0,33.89563400000004,35,11,265.436381,3.629562701741978,0.0,1,"location ""JP Morgan Chase"" +""data centers""",0.25,0.5,,,,0.0,0.0,0.30102999566398114,0.0,0.0,0.1,42.0,35.25,42.0,72.149159,48.27295125,38.70295999999999,1.0,0.4508928571428571,0.14285714285714285,0.7142857142857143,0.3794642857142857,0.7142857142857143,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.72644200000001,10.431610500000003,0.0,41.72644200000001,10.431610500000003,0.0,11.0,9.25,11.0,4.0,1.0,0.0,72.149159,37.84134075,38.70295999999999,11.0,11.0,11.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890648263178878,0.1445324131589439,0.2890648263178878,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.0,0.0,-34.42882000000003,0.0,-1.0,-3.0,14.0,22.619598999999987,-0.8571428571428572,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.619598999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.2890648263178878,0.0,0.0,0.1,0.0,1.0,-33.44619900000001,-0.8571428571428572,0.28571428571428575,-1.0,0.0,0.0,-41.72644200000001,-41.72644200000001,0.0,-4.0,-33.44619900000001,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-12.759988333333347,-0.41071428571428564,0.44642857142857145,-0.3333333333333333,0.0,0.0,-13.908814000000005,-13.908814000000005,2.333333333333334,-1.3333333333333333,1.148825666666653,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.1927098842119252,0.0,0.0,0.06666666666666668,0.0,1.0,-33.44619900000001,-0.23214285714285715,0.3392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.44619900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-33.44619900000001,-0.5446428571428572,0.3125,-0.5,0.0,0.0,-20.863221000000006,-20.863221000000006,0.0,-2.0,-33.44619900000001,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,61,61,62,18,16,JP Morgan Chase overview,6,299.332015,477.52064800000005,1,0,0,51.45325700000001,2.0,2.0,1.0,1.0,0.0,370.134931,0,70.80291599999998,19.349658999999974,51.45325700000001,0.0,51.45325700000001,24,11,318.6816740000001,4.500968208710502,0.0,1,"location ""JP Morgan Chase"" + center",0.3333333333333333,0.1111111111111111,,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,35.2,35.0,73.13178000000002,53.244717,73.13178000000002,1.0,0.4107142857142857,0.25,0.7142857142857143,0.4035714285714286,0.5,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.72644200000001,15.12441520000001,33.89563400000004,41.72644200000001,15.12441520000001,33.89563400000004,11.0,8.0,3.0,4.0,1.4,3.0,72.149159,38.1203018,39.23614599999999,11.0,11.0,11.0,1.0,0.2,1.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30102999566398114,0.17583192965995134,0.30102999566398114,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06000000000000001,0.1,0.0,0.0,0.0,2.3288640000000385,0.0,0.0,1.0,7.0,57.04841900000002,-0.75,0.5,1.0,0.0,0.0,33.89563400000004,33.89563400000004,-8.0,3.0,23.152784999999987,0.0,1.0,1.0,0.0,0.0,0.0,0.30102999566398114,0.0,0.0,0.1,0.0,-7.0,0.9826210000000231,-0.75,-0.2142857142857143,0.0,0.0,0.0,-7.830807999999976,-7.830807999999976,-8.0,-1.0,-32.91301300000001,0.0,1.0,0.0,0.0,0.0,0.0,0.011965169346093318,0.0,0.0,0.0,0.0,-0.25,24.858828750000022,-0.2008928571428571,0.1205357142857143,0.75,0.0,0.0,23.46402350000003,23.46402350000003,-6.25,2.0,1.3948052499999903,0.0,1.0,0.75,0.0,0.0,0.0,0.15649758250503723,0.0,0.0,0.05,0.0,-7.0,34.42882000000003,0.10714285714285715,-0.2142857142857143,1.0,0.0,0.0,33.89563400000004,33.89563400000004,-8.0,3.0,0.5331860000000006,0.0,1.0,1.0,0.0,0.0,0.0,0.011965169346093318,0.0,0.0,0.0,0.0,-7.0,17.705720500000027,-0.3214285714285714,-0.2142857142857143,0.5,0.0,0.0,13.03241300000003,13.03241300000003,-8.0,1.0,-16.189913500000003,0.0,1.0,0.5,0.0,0.0,0.0,0.011965169346093318,0.0,0.0,0.0,0.0
62,62,62,62,63,18,16,JP Morgan Chase annual report,7,370.134931,477.52064800000005,1,0,0,64.17925600000001,1.0,1.0,1.0,1.0,0.0,463.98130499999996,0,93.84637400000004,29.66711800000001,64.17925600000001,0.0,64.17925600000001,29,11,399.802049,4.260175774079453,0.0,1,JP Morgan Chase overview,0.3333333333333333,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,33.333333333333336,24.0,73.13178000000002,56.1710835,70.80291599999998,1.0,0.3978174603174603,0.3333333333333333,0.7142857142857143,0.3548280423280423,0.1111111111111111,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45325700000001,21.17922216666668,51.45325700000001,51.45325700000001,21.17922216666668,51.45325700000001,11.0,7.0,2.0,4.0,1.5,2.0,72.149159,34.991861333333325,19.349658999999974,11.0,11.0,11.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30102999566398114,0.14652660804995946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05000000000000001,0.0,0.0,0.0,0.0,-23.04345800000005,0.0,0.0,1.0,-4.0,54.71955499999998,-0.6666666666666667,0.1111111111111111,1.0,0.0,0.0,51.45325700000001,51.45325700000001,-9.0,2.0,3.2662979999999706,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-2.3288640000000385,-0.6666666666666667,-0.6031746031746033,0.0,0.0,0.0,9.726814999999995,9.726814999999995,-9.0,-2.0,-52.79950000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.30102999566398114,0.0,0.0,-0.1,0.0,-11.200000000000003,17.55819899999998,-0.07738095238095238,-0.2924603174603175,0.6,0.0,0.0,36.3288418,36.3288418,-6.0,0.6000000000000001,-18.770642800000026,0.0,0.8,0.6,0.0,0.0,0.0,-0.17583192965995137,0.0,0.0,-0.06000000000000001,0.0,-11.0,-2.3288640000000385,0.08333333333333331,-0.3888888888888889,0.0,0.0,0.0,17.55762299999997,17.55762299999997,-1.0,-1.0,-19.886487000000017,0.0,0.0,0.0,0.0,0.0,0.0,-0.30102999566398114,0.0,0.0,-0.1,0.0,-14.5,-2.3288640000000385,-0.2916666666666667,-0.4960317460317461,0.0,0.0,0.0,13.642218999999983,13.642218999999983,-5.0,-1.5,-36.34299350000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.30102999566398114,0.0,0.0,-0.1,0.0
63,63,63,63,64,18,16,"""data centers""",8,463.98130499999996,477.52064800000005,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,477.52064800000005,1,13.539342999999974,13.539342999999974,0.0,0.0,0.0,14,11,,1.0,0.0,0,JP Morgan Chase annual report,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,32.714285714285715,29.0,93.84637400000004,61.553267857142856,93.84637400000004,1.0,0.3886054421768708,0.3333333333333333,0.7142857142857143,0.37556689342403626,0.5,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17925600000001,27.32208414285716,64.17925600000001,64.17925600000001,27.32208414285716,64.17925600000001,11.0,6.142857142857142,1.0,4.0,1.4285714285714286,1.0,72.149159,34.23118371428571,29.66711800000001,11.0,11.0,11.0,1.0,0.42857142857142855,1.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30102999566398114,0.12559423547139384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.042857142857142864,0.0,0.0,0.0,0.0,80.30703100000007,0.0,1.0,1.0,1.0,77.76301300000003,-0.6666666666666667,0.5,1.0,0.0,0.0,64.17925600000001,64.17925600000001,-10.0,1.0,13.583757000000006,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,20.71459400000002,-0.6666666666666667,-0.2142857142857143,0.0,0.0,0.0,12.725999000000002,12.725999000000002,-10.0,-3.0,-42.48204099999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.30102999566398114,0.0,0.0,-0.1,0.0,-4.333333333333336,37.67529050000004,-0.06448412698412698,0.14517195767195767,0.5,0.0,0.0,43.00003383333333,43.00003383333333,-6.0,-0.5,-5.324743333333316,0.0,0.6666666666666667,0.5,0.0,0.0,0.0,-0.14652660804995946,0.0,0.0,-0.05000000000000001,0.0,5.0,23.043458000000058,0.0,0.3888888888888889,0.0,0.0,0.0,12.725999000000002,12.725999000000002,-1.0,-1.0,10.317459000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,21.87902600000004,-0.3333333333333333,0.08730158730158732,0.0,0.0,0.0,12.725999000000002,12.725999000000002,-5.5,-2.0,-16.082290999999977,0.0,0.0,0.0,0.0,0.0,0.0,-0.15051499783199057,0.0,0.0,-0.05,0.0
64,64,64,64,65,19,16,JP Morgan Chase data centres,1,54.908122,402.155995,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,135.75030900000002,0,80.842187,80.842187,0.0,0.0,0.0,28,11,,1.0,0.0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,65,65,66,19,16,JP Morgan Chase data centres vs google,2,135.75030900000002,402.155995,2,0,0,6.893462999999998,1.5,2.0,2.0,2.0,0.0,228.66231499999998,0,92.91200600000002,86.01854300000002,3.4467314999999985,0.0,6.893462999999998,38,11,165.258773,1.7786589711559984,0.0,0,JP Morgan Chase data centres,0.2857142857142857,0.7142857142857143,,,,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1,28.0,28.0,28.0,80.842187,80.842187,80.842187,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,80.842187,80.842187,80.842187,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.069819000000026,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,66,66,67,19,16,JP Morgan Chase computational scientist profile,3,228.66231499999998,402.155995,1,0,0,2.0859430000000434,8.0,8.0,0.0,0.0,1.0,307.518853,0,78.85653799999997,76.77059499999993,2.0859430000000434,0.0,2.0859430000000434,47,11,284.872084,3.612536020792595,0.0,0,JP Morgan Chase data centres vs google,0.3,0.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,38.0,92.91200600000002,86.87709650000002,92.91200600000002,1.0,0.6428571428571428,0.2857142857142857,0.7142857142857143,0.35714285714285715,0.7142857142857143,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4467314999999985,1.7233657499999993,3.4467314999999985,6.893462999999998,3.446731499999999,6.893462999999998,11.0,6.25,1.5,2.0,1.0,2.0,86.01854300000002,83.43036500000002,86.01854300000002,11.0,11.0,11.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43067655807339306,0.21533827903669653,0.43067655807339306,0.43067655807339306,0.21533827903669653,0.43067655807339306,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.05,0.1,0.0,0.0,0.0,14.055468000000047,0.0,2.0,-6.0,10.0,12.069819000000024,-0.7142857142857143,0.7142857142857143,2.0,0.0,0.0,3.4467314999999985,6.893462999999998,-9.5,2.0,5.176356000000027,0.0,2.0,2.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1,0.0,10.0,12.069819000000024,-0.7142857142857143,0.7142857142857143,2.0,0.0,0.0,3.4467314999999985,6.893462999999998,-9.5,2.0,5.176356000000027,0.0,2.0,2.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1,0.0,10.0,12.069819000000024,-0.7142857142857143,0.7142857142857143,2.0,0.0,0.0,3.4467314999999985,6.893462999999998,-9.5,2.0,5.176356000000027,0.0,2.0,2.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1,0.0,10.0,12.069819000000024,-0.7142857142857143,0.7142857142857143,2.0,0.0,0.0,3.4467314999999985,6.893462999999998,-9.5,2.0,5.176356000000027,0.0,2.0,2.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1,0.0,10.0,12.069819000000024,-0.7142857142857143,0.7142857142857143,2.0,0.0,0.0,3.4467314999999985,6.893462999999998,-9.5,2.0,5.176356000000027,0.0,2.0,2.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1,0.0
67,67,67,67,68,19,16,JP Morgan computational scientist profile,4,307.518853,402.155995,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,402.155995,1,94.63714200000004,94.63714200000004,0.0,0.0,0.0,41,11,,1.0,0.0,0,JP Morgan Chase computational scientist profile,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,37.66666666666666,47.0,92.91200600000002,84.203577,78.85653799999997,1.0,0.5285714285714286,0.3,0.7142857142857143,0.3380952380952381,0.3,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4467314999999985,1.8442248333333469,2.0859430000000434,6.893462999999998,2.9931353333333472,2.0859430000000434,11.0,6.833333333333332,8.0,8.0,3.333333333333333,8.0,86.01854300000002,81.21044166666665,76.77059499999993,11.0,11.0,11.0,2.0,0.6666666666666666,0.0,2.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.43067655807339306,0.14355885269113106,0.0,0.43067655807339306,0.14355885269113106,0.0,0.0,0.0,0.0,0.2,0.06666666666666668,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,-15.78060400000007,0.0,0.0,8.0,19.0,-1.9856490000000235,-0.7,0.3,1.0,0.0,0.0,2.0859430000000434,2.0859430000000434,-3.0,8.0,-4.0715920000000665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-14.055468000000047,-0.7,-0.4142857142857143,-1.0,0.0,0.0,-1.360788499999955,-4.807519999999954,-3.0,6.0,-9.247948000000093,0.0,-2.0,-2.0,1.0,0.0,-0.43067655807339306,-0.43067655807339306,0.0,-0.2,-0.1,0.0,14.0,-8.020558500000035,-0.3428571428571428,-0.05714285714285716,0.0,0.0,0.0,0.36257725000004415,-1.3607884999999555,1.75,7.0,-6.65977000000008,0.0,-1.0,-1.0,1.0,0.0,-0.21533827903669653,-0.21533827903669653,0.0,-0.1,-0.05,0.0,9.0,-14.055468000000047,0.01428571428571429,-0.4142857142857143,-1.0,0.0,0.0,-1.360788499999955,-4.807519999999954,6.5,6.0,-9.247948000000093,0.0,-2.0,-2.0,1.0,0.0,-0.43067655807339306,-0.43067655807339306,0.0,-0.2,-0.1,0.0,9.0,-14.055468000000047,-0.3428571428571428,-0.4142857142857143,-1.0,0.0,0.0,-1.360788499999955,-4.807519999999954,1.75,6.0,-9.247948000000093,0.0,-2.0,-2.0,1.0,0.0,-0.43067655807339306,-0.43067655807339306,0.0,-0.2,-0.1,0.0
68,68,68,68,69,20,17,march madness,1,15.045276000000001,783.885579,2,1,0,45.26636500000002,1.5,2.0,2.0,2.0,0.0,96.440158,0,81.394882,36.12851699999997,22.63318250000001,0.5,45.26636500000002,13,11,34.658677000000004,0.42580904534022174,0.5,0,,1.0,0.0,,,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,69,69,70,20,17,march madness 2012 winning tean,2,96.440158,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,132.757472,0,36.31731400000001,36.31731400000001,0.0,0.0,0.0,31,11,,1.0,0.0,0,march madness,0.6,0.4,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1,13.0,13.0,13.0,81.394882,81.394882,81.394882,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,22.63318250000001,22.63318250000001,22.63318250000001,45.26636500000002,45.26636500000002,45.26636500000002,1.5,1.5,1.5,2.0,2.0,2.0,36.12851699999997,36.12851699999997,36.12851699999997,11.0,11.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.1,0.1,0.1,0.5,0.5,0.5,45.07756799999999,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
